"","duration","gross_adjusted","budget_adjusted","gross","budget","cast_facebook_likes","reviews","Metascore","imdbRating","imdbVotes","OscarWon","OtherWin","OscarNom","OtherNom","oldness"
"1315",94,226605067,199946862,198332128,1.75e+08,2579,406,56,6.5,126488,0,3,0,9,10
"1316",104,282506468,210442270,268488329,2e+08,14863,641,65,7.3,265985,0,9,0,56,6
"1317",112,43256502,5536307,31252964,4e+06,13707,675,69,7.1,75549,1,14,0,22,18
"1318",91,89562434,91190476,73661010,7.5e+07,17299,419,68,6.6,81731,0,4,1,22,13
"1319",109,45917669,5994783,34468224,4500000,11736,718,74,7.3,116169,1,29,0,25,16
"1320",93,7487187,103805759,5409517,7.5e+07,5580,245,40,4.7,15224,0,0,0,3,18
"1321",133,82388640,54485883,75605492,5e+07,53094,731,87,7.6,307651,0,29,6,75,8
"1322",98,41882159,27575196,41008532,2.7e+07,10894,371,55,6.5,76443,0,0,0,2,3
"1323",117,84853830,86591304,63695760,6.5e+07,12850,405,45,6.5,67206,0,0,0,0,16
"1324",102,22942,30897479,15593,2.1e+07,1562,56,21,5.8,2430,0,0,0,0,20
"1325",87,2878749,26451799,163245,1500000,352,331,96,8.5,167890,0,4,0,0,83
"1326",124,162175950,182380952,133382309,1.5e+08,34817,1181,66,6.9,279982,0,7,0,14,13
"1327",123,306609686,177932636,215397307,1.25e+08,11930,1663,59,6.1,264679,0,11,0,19,19
"1328",133,228148651,158009060,209364921,1.45e+08,21768,944,73,7.4,394600,0,5,0,31,8
"1329",110,282716373,124981517,180965237,8e+07,12760,532,59,7.1,329883,0,3,0,14,23
"1330",114,86652646,128111498,60874615,9e+07,4902,1130,34,5.6,64369,0,0,0,1,19
"1331",90,5190363,6855321,4542775,6e+06,1831,149,7,5,19293,0,0,0,2,10
"1332",115,60837219,56479263,48472213,4.5e+07,4305,267,34,5,57857,0,2,0,5,14
"1333",109,152036558,64055749,106807667,4.5e+07,1574,510,43,6.2,154163,0,7,0,5,19
"1334",112,34941852,39847099,30691439,3.5e+07,3185,440,35,6.2,92914,0,0,0,2,11
"1335",106,69324726,90748016,64933670,8.5e+07,11454,590,46,5.6,75797,0,2,1,8,7
"1336",109,63007814,13276946,61693523,1.3e+07,7833,118,44,7.1,14509,0,1,0,2,3
"1337",160,9013285,51231985,7916887,4.5e+07,26982,340,37,6,16391,0,2,0,9,11
"1338",135,83529189,36333298,64371181,2.8e+07,1845,418,68,7.5,40044,0,2,0,4,15
"1339",145,179873814,138978544,132014112,1.02e+08,12546,1583,80,7.7,438829,0,19,1,85,17
"1340",91,347517544,76529869,336029560,7.4e+07,13616,583,56,6.4,174768,0,4,0,24,4
"1341",101,5808442,35035680,4476235,2.7e+07,4186,353,33,6.4,52803,0,0,0,4,15
"1342",132,130310393,38928534,100422786,3e+07,28830,1374,86,8.1,542844,4,63,0,83,15
"1343",124,37738763,25885374,36447959,2.5e+07,6393,247,56,7,39087,0,1,0,2,5
"1344",128,36247201,22769771,31838002,2e+07,13189,605,84,7.6,148048,2,61,0,141,11
"1345",114,76134586,135342331,50628009,9e+07,10731,123,51,5.6,24479,0,0,1,3,21
"1346",126,79593771,62160609,38413606,3e+07,23866,292,78,7.6,59714,0,2,0,2,31
"1347",155,38301240,45816822,25078937,3e+07,19689,307,57,6.6,33685,0,1,0,3,22
"1348",97,83307,213525,78030,2e+05,3021,47,75,6.5,1223,0,13,0,19,7
"1349",119,57969129,29561023,49024969,2.5e+07,3284,662,82,7.3,143031,1,26,0,110,12
"1350",98,5510433,421974,2938208,225000,173,123,77,7.5,7915,0,6,1,9,29
"1351",131,77683625,80921969,52799004,5.5e+07,19815,308,39,6.2,31456,0,0,0,6,20
"1352",106,244818,854077,171988,6e+05,1281,31,28,5.5,463,0,0,0,0,19
"1353",97,47327668,5937163,27900000,3500000,3036,124,76,7.5,43610,0,2,0,4,26
"1354",129,69486124,45550755,48814909,3.2e+07,36069,322,56,7.2,96306,0,0,0,1,19
"1355",88,259452235,190754864,190418803,1.4e+08,14823,814,49,6.1,289177,0,4,0,15,17
"1356",98,382032295,137450467,250147615,9e+07,12998,464,71,7.3,445178,1,19,0,39,22
"1357",99,25085111,69884533,14358033,4e+07,2125,106,48,5.9,18934,0,0,0,5,27
"1358",145,71554021,106683052,57010853,8.5e+07,2380,777,54,7.4,126477,3,27,0,44,14
"1359",113,36342220,12811150,25530884,9e+06,1997,2341,80,8.5,952723,0,56,2,55,19
"1360",104,8269379,30449689,5974653,2.2e+07,4221,129,35,4.1,2326,0,0,0,1,18
"1361",95,166748436,146134938,148337537,1.3e+08,46120,420,63,7.3,192330,0,2,0,16,9
"1362",86,43527405,34154656,38232624,3e+07,3854,520,9,2.7,93884,0,0,0,6,11
"1363",108,236614877,78290360,166225040,5.5e+07,24286,657,73,7,280104,0,7,1,14,19
"1364",106,362252811,103809423,279167575,8e+07,24938,569,41,6.3,226862,0,2,0,7,15
"1365",178,67079171,135342331,44606335,9e+07,23950,801,43,7.2,183625,0,3,0,6,21
"1366",90,13436506,68309313,11802056,6e+07,1865,236,43,4.9,33925,0,2,0,3,11
"1367",97,111659255,22059502,86049418,1.7e+07,5032,713,66,7,277234,0,7,0,25,15
"1368",90,783687,648809,603943,5e+05,2655,280,74,7.3,28173,0,4,0,6,15
"1369",116,128919628,72596516,90567722,5.1e+07,1711,636,49,6.6,199145,0,2,0,4,19
"1370",91,4876211,2510189,3885134,2e+06,1349,394,76,7.3,32675,0,22,0,15,14
"1371",129,45989903,17581186,44469602,1.7e+07,952,196,60,7.4,28567,0,4,0,3,4
"1372",93,198303,681267,145540,5e+05,2489,391,58,6.7,29005,0,9,0,8,17
"1373",91,23933983,16608922,17292381,1.2e+07,4551,106,40,5.4,6202,0,1,0,0,18
"1374",111,44110165,20683748,42652003,2e+07,2851,148,47,6.8,22669,0,1,0,0,4
"1375",138,125126281,199826087,93926386,1.5e+08,1205,928,81,7.4,180620,2,21,0,90,16
"1376",108,8748706,73426641,5600000,4.7e+07,8349,143,44,5.8,12602,0,0,0,6,23
"1377",98,19969715,35932186,12782508,2.3e+07,63194,116,68,6.7,22153,0,4,1,12,23
"1378",113,26138887,4087604,19184015,3e+06,159,59,40,5.4,1519,0,0,0,0,17
"1379",106,8852824,31925904,7486906,2.7e+07,2495,189,48,6.8,18439,0,0,0,2,12
"1380",88,23297417,163457649,21379315,1.5e+08,2652,244,49,5.4,18881,0,0,0,2,8
"1381",106,58982227,109358827,37754208,7e+07,22590,537,52,6.3,186342,0,3,0,19,23
"1382",91,1781936,14189291,1506998,1.2e+07,141,171,65,6.3,8427,0,0,0,2,12
"1383",87,37819116,56205745,33643461,5e+07,20061,163,30,4.2,12376,0,0,0,3,9
"1384",115,162976313,68309313,143151473,6e+07,4811,500,53,7.1,128205,0,2,0,4,11
"1385",123,19408338,48634921,15962471,4e+07,7243,879,65,6.4,87891,1,18,0,23,13
"1386",107,5834391,3814012,5354039,3500000,22834,515,76,7.1,101101,0,8,1,23,8
"1387",186,50666,15256047,46495,1.4e+07,14638,235,61,6.5,13999,0,9,0,17,8
"1388",80,2193643,26643478,1646664,2e+07,2467,94,20,2.8,4650,0,0,0,4,16
"1389",146,101035825,90833245,77862546,7e+07,20454,861,47,7.7,289318,0,1,0,7,15
"1390",102,19858774,44840196,18600911,4.2e+07,362,411,40,6.6,132519,0,0,0,1,7
"1391",115,45524936,24317460,37442180,2e+07,52571,347,39,6.2,29260,0,0,0,1,13
"1392",100,23995211,50203789,19118247,4e+07,6171,153,35,5.4,20961,0,0,0,0,14
"1393",108,163605597,59201405,143704210,5.2e+07,26002,849,51,6.4,162160,0,15,0,24,11
"1394",123,3413925,9650394,2122561,6e+06,3254,527,41,7.2,104548,0,0,0,0,24
"1395",86,45705423,21314783,34308901,1.6e+07,4435,124,43,5.1,16947,0,0,0,3,16
"1396",97,249956763,186374696,241407328,1.8e+08,15516,1035,56,7,282537,0,10,1,42,5
"1397",202,84158288,57654740,48169908,3.3e+07,20143,217,72,7.7,70115,0,18,2,22,27
"1398",107,98437717,21744516,49797148,1.1e+07,3435,154,62,7.2,53050,0,0,0,1,30
"1399",152,115736,29570032,14873,3800000,2888,120,62,6.8,5928,0,0,0,0,54
"1400",105,127826356,74939411,93815117,5.5e+07,7184,356,45,5.1,74274,0,1,0,8,17
"1401",188,33032311,54438415,22450975,3.7e+07,1906,1661,77,8,257670,0,28,3,52,20
"1402",115,68266684,15305974,66009973,14800000,38963,357,60,5.6,45248,0,2,0,5,4
"1403",110,121399484,7473366,113709992,7e+06,46646,605,72,6.1,117459,0,9,0,14,7
"1404",95,135660,8790593,131175,8500000,1885,456,52,5.6,36025,0,1,0,4,4
"1405",114,70060808,21352474,65623128,2e+07,2753,81,42,4.9,8131,0,1,0,5,7
"1406",107,76881504,7295238,63231524,6e+06,5264,183,45,5.1,9557,0,0,0,7,13
"1407",101,52384971,45539542,46012734,4e+07,4298,229,37,5.9,59441,0,1,0,0,11
"1408",95,7347658,6920384,5308707,5e+06,5245,246,62,6.4,15737,0,0,0,1,18
"1409",89,204908548,170773282,179982968,1.5e+08,3285,286,61,6.7,165846,0,3,0,11,11
"1410",93,230998256,154805439,216366733,1.45e+08,2444,365,60,6.9,133719,0,2,0,20,7
"1411",86,242404877,94132104,193136719,7.5e+07,1777,566,57,6.9,300561,0,4,0,31,14
"1412",104,23531241,25046748,20668843,2.2e+07,2453,152,41,5.8,18008,0,0,0,2,11
"1413",115,16121712,76361371,10556196,5e+07,2606,132,45,6.2,17434,0,0,0,1,22
"1414",129,585810,32691530,537580,3e+07,19620,258,43,6.8,57317,0,0,0,0,8
"1415",105,29890163,11803207,26589953,10500000,26233,783,60,6.6,175268,0,2,0,6,9
"1416",95,9511131,11241149,8460995,1e+07,2618,288,43,5.5,38058,0,0,0,1,9
"1417",124,6805286,65034250,5755286,5.5e+07,26334,169,49,5.9,19034,0,0,0,1,12
"1418",90,141992,5692443,124720,5e+06,4987,42,57,7.2,1775,0,0,0,3,11
"1419",91,5795034,346019,4186931,250000,1330,156,75,6.9,6303,0,3,0,14,18
"1420",107,27183073,17581186,26284475,1.7e+07,10691,165,31,5.7,15352,0,0,0,2,4
"1421",94,4119664,5885234,2800000,4e+06,2662,130,23,5.8,4533,0,0,0,0,20
"1422",117,151648,28102873,134904,2.5e+07,3204,66,37,5.6,2579,0,1,0,0,9
"1423",139,5421357,53209841,4584886,4.5e+07,538,230,43,6.4,20417,0,0,0,0,12
"1424",109,26195770,20565963,22927390,1.8e+07,4947,188,33,5.6,27383,0,1,0,0,10
"1425",112,36373584,33723447,32357532,3e+07,31278,434,55,6.7,157333,0,0,0,4,9
"1426",124,39061369,21351916,27441122,1.5e+07,5135,184,70,7.2,15733,0,12,0,15,19
"1427",97,23885159,39856911,16779636,2.8e+07,1805,267,16,4.8,9800,0,0,0,2,19
"1428",101,59369668,5328696,44566004,4e+06,32015,2113,89,7.8,350925,1,97,0,126,16
"1429",130,103917210,120304294,69102910,8e+07,12186,472,42,5.1,62167,0,3,0,17,21
"1430",98,22012439,28469222,15464026,2e+07,1189,239,35,5.3,24224,0,0,0,1,19
"1431",107,13816625,31377368,11008432,2.5e+07,16651,313,56,7.1,47235,0,1,0,7,14
"1432",122,30282794,62754736,24127895,5e+07,12076,605,62,7.6,265640,0,2,0,2,14
"1433",119,70963150,32028712,66468315,3e+07,37387,1256,84,7.4,471937,0,16,0,45,7
"1434",91,193381,627547,154077,5e+05,1440,134,54,6.6,7133,0,1,0,3,14
"1435",121,131599754,42088454,125069696,4e+07,1261,739,60,7.5,229906,0,5,2,14,6
"1436",135,20731251,7811345,13269963,5e+06,11400,241,78,7.5,24789,0,15,1,17,23
"1437",95,2555,310624,2468,3e+05,2048,15,22,4.8,262,0,0,0,0,5
"1438",100,19403263,18045644,12902790,1.2e+07,3250,112,64,6.6,4188,0,0,0,5,21
"1439",129,159062901,130068500,134520804,1.1e+08,13961,1136,69,7.2,356361,0,3,0,16,12
"1440",98,70831031,77815873,58255287,6.4e+07,6334,265,26,4.3,43145,0,5,0,15,13
"1441",115,82704513,24809717,50003300,1.5e+07,29370,159,87,7.3,40215,0,5,3,15,25
"1442",102,86658385,55912409,38747385,2.5e+07,15308,228,81,6.9,54380,0,2,2,12,33
"1443",90,56145392,113876887,39442871,8e+07,25190,324,38,5.3,86644,0,1,0,12,19
"1444",101,72818572,9726984,59889948,8e+06,7227,1159,80,7.8,385554,2,68,0,107,13
"1445",98,166800419,112411491,148383780,1e+08,24082,332,27,5.5,93323,0,3,0,5,9
"1446",137,6638453,31612698,5459824,2.6e+07,15337,571,75,7.5,97374,0,20,3,57,13
"1447",105,26500219,45416623,20422207,3.5e+07,4369,189,36,5.3,15988,0,0,0,1,15
"1448",92,17734331,41385432,14998070,3.5e+07,32875,525,47,6.2,43468,0,0,0,3,12
"1449",150,194525782,69395542,182204440,6.5e+07,25517,1258,86,7.4,215734,2,108,0,242,7
"1450",85,198618770,109002779,145771527,8e+07,3112,547,73,7.2,134816,0,10,1,26,17
"1451",99,70078463,40876042,51432423,3e+07,3679,111,47,5.2,16334,0,1,0,6,17
"1452",90,3692192,272429,3388210,250000,34983,356,68,6.7,52541,0,9,0,6,8
"1453",81,57740434,5004387,56536016,4900000,3344,254,58,6.3,85733,0,3,0,9,3
"1454",99,8638940,19127011,5871603,1.3e+07,6485,78,43,6,3238,0,0,0,5,20
"1455",103,19686704,54501390,14448589,4e+07,12566,214,31,5.8,20850,0,0,0,1,17
"1456",127,133428019,128114846,124976634,1.2e+08,2121,1307,79,7.9,493880,4,78,0,129,7
"1457",125,21538487,24913382,15561627,1.8e+07,21622,458,45,7.5,40740,0,2,0,8,18
"1458",91,51782210,41385432,43792641,3.5e+07,52566,239,25,5.3,34440,0,0,0,1,12
"1459",86,277031997,68725234,181395380,4.5e+07,2070,316,70,6.8,243349,0,4,0,5,22
"1460",105,59602326,33723447,53021560,3e+07,1026,315,50,6.6,81138,0,0,0,6,9
"1461",110,3202129,3934402,2848578,3500000,1567,84,31,6.3,4181,0,0,0,1,9
"1462",141,16723034,23101587,13753931,1.9e+07,751,567,89,7.9,140652,1,23,0,37,13
"1463",104,85307384,17602055,82389560,1.7e+07,3627,276,30,6.5,116320,0,0,0,2,5
"1464",127,195095674,210532515,129734803,1.4e+08,6171,428,37,6.6,137214,0,4,0,11,21
"1465",121,252862380,61148967,144731527,3.5e+07,1446,204,36,6.7,138672,0,3,0,4,27
"1466",100,45153537,29226988,40168080,2.6e+07,3889,541,32,5.2,86798,0,0,0,0,9
"1467",133,110037448,49619433,66528842,3e+07,26388,386,45,7.5,124230,1,2,0,10,25
"1468",101,62583224,89929193,55673333,8e+07,4286,348,53,7,70701,0,4,0,23,9
"1469",95,119640370,59947826,89808372,4.5e+07,3500,430,47,4.7,51666,0,3,0,4,16
"1470",96,131489165,24913382,95001351,1.8e+07,4380,711,59,6.2,148896,0,6,0,10,18
"1471",110,14494031,16566640,13998282,1.6e+07,15044,543,12,3.1,29049,0,0,0,4,5
"1472",132,122720788,31566341,116631310,3e+07,20035,627,66,7.2,96260,0,18,0,50,6
"1473",111,51417856,5790236,31968347,3600000,14823,409,82,7.6,100471,1,30,0,26,24
"1474",114,35519949,66032336,31199215,5.8e+07,589,306,56,6,29014,0,1,0,3,11
"1475",100,14120,21358183,12561,1.9e+07,4094,315,33,6.5,79442,0,0,0,0,9
"1476",118,83798773,57127675,73343413,5e+07,22517,645,34,7.4,236549,0,3,0,5,10
"1477",107,1092301,1132348,819939,850000,26017,287,45,7.1,15395,0,3,0,0,16
"1478",105,67247441,29461918,63910583,2.8e+07,35694,395,48,6.6,116093,0,4,0,0,6
"1479",112,46641126,54714286,38360195,4.5e+07,3757,215,52,6.4,23476,0,0,0,7,13
"1480",130,84844419,118743253,50016394,7e+07,2407,337,44,6.3,116383,0,1,0,16,26
"1481",106,7035160,14189291,5949693,1.2e+07,34351,525,70,7.4,124349,0,7,1,32,12
"1482",89,19035301,4863492,15655665,4e+06,2135,149,21,3.2,9275,0,0,0,3,13
"1483",98,38756871,32691530,35565975,3e+07,16827,402,41,6.1,54691,0,0,0,3,8
"1484",100,181513620,159168831,131144183,1.15e+08,12150,1023,33,5.8,170791,0,4,0,18,18
"1485",117,87462224,126556522,65653758,9.5e+07,33154,473,43,5.5,112516,0,1,0,3,16
"1486",102,56433111,114255350,49392095,1e+08,10552,391,32,5.4,55637,0,2,0,9,10
"1487",110,44701052,25046748,39263506,2.2e+07,2382,300,47,6.1,43461,0,0,0,1,11
"1488",82,46741079,39725330,31768374,2.7e+07,3313,518,34,5.6,46928,0,0,0,0,20
"1489",110,51398292,85111111,42272747,7e+07,5609,1324,36,5.6,85368,0,10,0,10,13
"1490",115,96725419,71368978,74540762,5.5e+07,4496,448,47,6.5,50804,0,1,0,6,15
"1491",111,14059972,18939804,13362308,1.8e+07,39307,328,52,6.9,35935,0,0,0,0,6
"1492",108,116983123,14025352,54215416,6500000,936,81,65,6.8,23026,0,2,0,2,32
"1493",97,1580379,968854,1141829,7e+05,209,173,73,7.2,8932,0,20,0,18,18
"1494",138,98666492,53452960,64604977,3.5e+07,19129,802,90,8.3,458887,2,85,0,78,22
"1495",100,21997,1013437,20186,930000,2924,33,44,5.6,6725,0,0,0,0,8
"1496",81,21846277,13625347,16033556,1e+07,361,581,14,6.2,40061,0,1,0,0,17
"1497",95,146581022,148089014,143523463,1.45e+08,36095,355,66,7.1,99984,0,1,0,10,3
"1498",90,180054333,163457649,165230261,1.5e+08,21015,493,67,7.3,207825,0,5,1,46,8
"1499",92,245224765,148003511,215395021,1.3e+08,12754,626,73,7.6,346890,0,14,1,37,11
"1500",134,8449082,42762368,5532301,2.8e+07,4,202,74,7,23030,0,7,4,8,22
"1501",98,44048659,15512811,42592530,1.5e+07,4567,379,49,6.2,48694,0,4,0,14,4
"1502",120,69443548,66435686,50173190,4.8e+07,33615,677,49,7.4,160777,0,0,0,3,18
"1503",121,91344996,57127675,79948113,5e+07,13421,1070,41,6.2,199110,0,1,0,5,10
"1504",133,175869432,35473227,148734225,3e+07,12874,810,85,7,318053,0,8,0,25,12
"1505",117,85903348,131521444,76418654,1.17e+08,12731,631,46,6.3,160355,0,0,0,4,9
"1506",101,20100244,11384885,17655201,1e+07,3317,97,63,6.6,5055,0,2,0,5,11
"1507",97,9720288,1384077,7022940,1e+06,1173,300,72,6.6,14759,0,8,0,3,18
"1508",115,92384369,41235140,60491560,2.7e+07,14322,226,46,6.6,55362,0,0,0,5,22
"1509",103,5316377,18826421,4235837,1.5e+07,23932,559,72,7.6,191873,0,5,0,16,14
"1510",118,13254708,14273796,10214647,1.1e+07,17490,392,79,7.1,44513,0,17,1,50,15
"1511",95,5029047,18826421,4006906,1.5e+07,4990,43,11,4.2,3331,0,0,0,1,14
"1512",117,38969570,42181262,24944213,2.7e+07,16937,247,43,6.9,68152,0,0,0,0,23
"1513",194,59487346,163162314,47396698,1.3e+08,19600,1181,63,7.2,237033,0,5,0,14,14
"1514",111,171523401,48761438,91457688,2.6e+07,2403,155,61,6.1,117729,0,4,0,0,29
"1515",97,15948772,16014356,14938570,1.5e+07,14025,783,64,6.2,119545,0,3,0,8,7
"1516",100,52833946,84308618,47000485,7.5e+07,25206,260,21,5.4,77876,0,2,0,3,9
"1517",98,2166099,11986894,1987762,1.1e+07,11853,592,62,6.7,64001,0,9,0,20,8
"1518",112,2532258,5177075,2445646,5e+06,12897,262,60,7,37755,0,3,0,6,5
"1519",137,85912575,38928534,66207920,3e+07,1959,1239,83,8,565818,0,21,0,81,15
"1520",111,93382911,39965217,70098138,3e+07,3983,2459,69,8.1,828559,0,27,0,99,16
"1521",95,65994004,56479263,52580895,4.5e+07,27351,212,45,5.6,32241,0,0,0,7,14
"1522",103,30252881,29461918,28751715,2.8e+07,19168,728,41,6.6,223937,0,1,0,7,6
"1523",75,33913726,2630528,32230907,2500000,1385,56,53,6.8,7147,0,1,0,0,6
"1524",128,52719880,42703833,37036404,3e+07,5404,407,60,6.4,46543,0,2,0,5,19
"1525",100,21004463,15319553,20566327,1.5e+07,2958,213,63,6.3,36190,0,5,0,5,3
"1526",93,26947877,12811485,25240988,1.2e+07,52,118,57,5.9,12801,0,1,0,0,7
"1527",123,65183724,66435686,47095453,4.8e+07,22209,441,44,6.4,70114,0,0,1,4,18
"1528",89,88902615,79930435,66734992,6e+07,1233,254,16,4.4,25469,0,1,0,9,16
"1529",91,18492072,21255542,13571817,15600000,3104,72,24,4.5,5563,0,0,0,1,17
"1530",115,79550415,14166330,73000942,1.3e+07,714,317,52,1.6,74750,0,2,0,7,8
"1531",103,21064689,34044444,17324744,2.8e+07,3211,247,29,5.4,48141,0,0,0,7,13
"1532",95,74771141,23979130,56127162,1.8e+07,2020,302,28,5.5,61291,0,0,0,9,16
"1533",97,58635,4413926,39852,3e+06,1030,45,45,6.7,1266,0,0,0,1,20
"1534",95,60610563,72795494,48291624,5.8e+07,2876,405,47,6.7,88812,0,1,0,0,14
"1535",117,112271550,87177413,103028109,8e+07,16325,407,33,6.4,189416,0,5,0,11,8
"1536",92,250747815,128719142,181166115,9.3e+07,2574,1434,42,5.9,244839,0,5,0,15,18
"1537",127,48994967,182016986,47375327,1.76e+08,47334,1104,40,5.3,156793,0,4,0,16,4
"1538",96,169671804,8868307,143492840,7500000,28817,1268,81,7.5,445666,1,89,0,95,12
"1539",112,40641449,7192137,37295394,6600000,5959,111,56,5.7,8481,0,3,0,13,8
"1540",88,91272793,96771527,80170146,8.5e+07,21863,726,35,6.1,260112,0,2,0,4,11
"1541",123,107543335,45702140,94125426,4e+07,13321,529,66,7,88140,0,24,1,46,10
"1542",118,33011104,26690593,30920167,2.5e+07,3389,169,44,5.7,7116,0,0,0,1,7
"1543",97,30412571,31833766,21973182,2.3e+07,23242,479,75,6.6,57187,0,0,0,3,18
"1544",124,58373139,62051245,56443482,6e+07,75793,571,56,6.6,107089,0,7,1,20,4
"1545",93,115786631,51231985,101702060,4.5e+07,17925,413,57,5.8,96390,0,3,0,3,11
"1546",135,776883,1935670,638951,1592000,83,34,70,7.3,787,0,7,0,0,13
"1547",94,110832411,84342274,103812241,7.9e+07,27842,311,41,5.8,75804,0,7,0,4,7
"1548",82,34841854,19075486,25571351,1.4e+07,49,116,58,6.6,3339,0,0,0,2,17
"1549",81,11847512,52833401,10539414,4.7e+07,14619,354,33,4.7,49213,0,1,0,4,9
"1550",97,40459095,15571413,31179516,1.2e+07,5006,94,29,4.4,6385,0,0,0,3,15
"1551",101,8858811,49037295,8129455,4.5e+07,661,294,46,6.3,97380,0,0,0,2,8
"1552",116,96776252,49051251,71026631,3.6e+07,20970,523,30,7.1,108219,0,2,0,8,17
"1553",98,31516624,52594918,22770864,3.8e+07,2765,140,42,5.5,8994,0,0,0,1,18
"1554",91,37491450,24498159,27087695,17700000,2543,283,20,5.9,44919,0,1,0,3,18
"1555",117,391314,4208845,371897,4e+06,13607,350,74,6.9,40273,0,4,0,9,6
"1556",82,112000806,41522304,80920948,3e+07,2251,184,65,6,26408,0,0,1,0,18
"1557",107,1886341,3678271,1282084,2500000,2125,161,76,7,6477,0,4,0,7,20
"1558",102,32785778,45416623,25266129,3.5e+07,3592,522,43,6.2,57907,0,2,0,7,15
"1559",134,48699990,41416599,47034272,4e+07,2281,439,54,6.8,28210,0,4,0,2,5
"1560",139,239997042,78113448,153620822,5e+07,12182,427,77,7.3,208217,1,25,0,41,23
"1561",107,18514843,18280856,16204793,1.6e+07,24805,594,47,5.1,99774,0,3,0,4,10
"1562",83,4624931,10897177,4244155,1e+07,3374,294,60,6.5,58254,0,0,0,1,8
"1563",104,46817030,22646957,35143332,1.7e+07,1340,483,36,5.6,50866,0,0,0,6,16
"1564",104,41604499,30449689,30059386,2.2e+07,11632,1048,51,6.9,135771,0,1,0,3,18
"1565",92,44801318,49628169,20763013,2.3e+07,2355,463,15,2.9,34087,0,1,0,7,32
"1566",131,386937620,75190184,102922376,2e+07,1520,340,52,5.7,57301,0,0,0,0,41
"1567",87,4519782,5149580,3071947,3500000,9555,232,22,5.5,20623,0,0,0,1,20
"1568",85,17454220,15224845,12610731,1.1e+07,3050,878,25,4.4,43031,0,0,0,1,18
"1569",91,27031169,4240830,15935068,2500000,2899,429,17,4.3,22170,0,0,0,3,26
"1570",154,60550894,18326729,39647595,1.2e+07,25522,602,64,7.5,263487,0,7,1,21,22
"1571",87,87567242,6812674,64267897,5e+06,1770,433,42,6.6,72927,0,1,0,7,17
"1572",101,131773550,22482298,117224271,2e+07,1787,237,56,7,50940,0,1,0,4,9
"1573",114,68574571,205181214,65171860,1.95e+08,1766,543,51,6.3,115675,0,1,0,4,6
"1574",105,52339302,62124899,50549107,6e+07,1411,602,57,6.2,107028,0,0,0,2,5
"1575",130,85445816,64057423,80033643,6e+07,16385,835,50,7,262472,0,1,0,5,7
"1576",91,80811453,86087695,74158157,7.9e+07,27405,420,23,3.4,66281,0,14,0,5,8
"1577",137,40651863,38140118,37304950,3.5e+07,36258,671,59,6.6,110795,0,5,0,16,8
"1578",101,7138195,8992919,6350058,8e+06,2786,313,63,7.1,117570,0,0,0,2,9
"1579",120,128769744,97117047,112703470,8.5e+07,15226,401,57,6.6,75659,0,8,0,12,10
"1580",100,15192956,2070830,14673301,2e+06,1062,1164,83,6.9,155504,0,24,0,41,5
"1581",95,4205481,51244599,2954405,3.6e+07,2928,127,34,5.4,2082,0,0,0,2,19
"1582",107,31017996,110045070,14375181,5.1e+07,3374,175,52,4.2,9195,0,1,0,3,32
"1583",195,430346312,210442270,408992272,2e+08,30426,1795,62,7.2,618300,0,17,1,61,6
"1584",126,362378833,159388397,318298180,1.4e+08,39252,1541,79,7.9,772926,0,20,2,65,11
"1585",101,267777,4255556,220234,3500000,3574,54,62,6.5,2007,0,4,0,2,13
"1586",134,42822651,68553210,37479778,6e+07,24458,565,74,7.4,134351,0,10,2,33,10
"1587",100,46754229,79930435,35096190,6e+07,1395,483,71,6.3,81398,0,0,0,3,16
"1588",125,132530372,51770749,127997349,5e+07,62837,1100,69,6,115274,0,11,3,71,5
"1589",148,21700692,17736614,18352454,1.5e+07,18752,1034,73,8.1,483725,0,23,2,99,12
"1590",89,49237619,51770749,47553512,5e+07,1367,438,44,5.8,58189,0,2,0,0,5
"1591",110,23184565,62754736,18472363,5e+07,25049,328,45,5.8,67161,0,1,0,2,14
"1592",123,174105673,99238866,105264608,6e+07,25697,526,59,7.6,259507,0,22,2,25,25
"1593",88,64487,1021901,47329,750000,243,62,60,6.6,1692,0,2,0,3,17
"1594",169,194649151,170843471,187991439,1.65e+08,31488,3437,74,8.6,1137004,1,43,0,143,5
"1595",119,134440039,113760616,129995817,1.1e+08,22622,521,42,6.3,182808,0,3,0,17,4
"1596",126,50169506,80921969,34098563,5.5e+07,13406,332,43,6.5,29068,0,1,0,2,20
"1597",110,143246699,110348139,97360069,7.5e+07,5320,301,36,4.1,39566,0,1,0,13,20
"1598",118,91648422,62676598,67263182,4.6e+07,15658,836,78,7.2,239660,0,1,0,10,17
"1599",106,87938386,5261057,83574831,5e+06,2975,587,40,6.6,127980,0,0,0,1,6
"1600",103,60692242,1686172,53991137,1500000,3030,1197,52,6.8,233202,0,8,0,15,9
"1601",95,368640623,180982799,356454367,1.75e+08,2944,1309,94,8.2,460285,1,93,0,112,4
"1602",129,107610404,54714286,88504640,4.5e+07,19148,876,76,7.6,295557,0,6,0,11,13
"1603",104,13904189,11574325,13214255,1.1e+07,4082,848,93,7.5,112326,0,47,2,168,6
"1604",89,820356,2510189,653621,2e+06,1136,187,64,6.8,5894,0,1,0,0,14
"1605",148,8379943,20708300,8093318,2e+07,707,643,81,6.7,74854,0,16,2,93,5
